symbol,series,stock_date,previous_close,open_price,high_price,low_price,last_traded_price,close_price,avg_price,total_trade_qty,turnover_in_lacs,no_of_trades,delivered_qty,delivered_percentage,52_week_high,52_week_high_date,52_week_low,52_week_low_date
ONMOBILE,EQ,2024-10-01,82.29,82.55,83.5,82.16,83.02,83.11,82.91,272623,226.02,2160, 122769,45.03,128.4,2023-10-20,59.55,2024-03-28
ONWARDTEC,EQ,2024-10-01,413.85,415.1,420.4,407.95,413.0,414.55,414.36,23772,98.5,1498, 10292,43.29,740.0,2023-12-20,334.3,2024-06-04
OPTIEMUS,EQ,2024-10-01,815.35,819.5,825.05,761.0,771.0,767.35,787.52,391772,3085.29,12365, 252530,64.46,873.8,2024-09-26,215.8,2024-06-04
ORBTEXP,EQ,2024-10-01,180.28,181.2,182.37,180.25,180.9,180.4,180.75,1878,3.39,132, 1513,80.56,229.4,2023-11-02,135.6,2024-03-27
ORCHPHARMA,EQ,2024-10-01,1367.7,1377.0,1397.35,1328.1,1332.1,1334.65,1357.27,69562,944.14,8235, 37892,54.47,1590.0,2024-08-13,432.05,2023-10-26
ORICONENT,EQ,2024-10-01,37.2,37.3,40.9,37.3,39.69,39.67,39.88,2712461,1081.77,12213, 933942,34.43,49.3,2024-02-02,24.75,2023-10-03
ORIENTBELL,EQ,2024-10-01,359.75,359.75,362.45,350.0,355.0,354.15,354.69,15767,55.92,863, 12139,76.99,478.95,2023-10-18,302.0,2024-03-14
ORIENTCEM,EQ,2024-10-01,290.4,291.7,315.9,291.7,312.7,313.55,307.91,4833770,14883.42,62036, 1461987,30.25,369.6,2024-08-02,170.25,2023-10-09
ORIENTCER,EQ,2024-10-01,52.15,53.0,53.0,51.5,51.5,51.53,51.79,77948,40.37,904, 47442,60.86,72.35,2024-02-27,35.1,2023-10-09
ORIENTELEC,EQ,2024-10-01,240.4,241.0,244.7,240.15,242.08,241.46,242.18,147715,357.73,7163, 69413,46.99,297.1,2024-07-31,189.0,2024-02-14
ORIENTHOT,EQ,2024-10-01,176.91,178.99,183.74,175.0,177.3,175.9,177.36,267654,474.71,4211, 85375,31.9,192.2,2024-09-27,85.1,2023-10-03
ORIENTLTD,EQ,2024-10-01,105.68,106.25,109.89,106.13,107.0,107.02,107.72,10238,11.03,422, 6045,59.04,131.2,2024-02-12,67.3,2023-10-31
ORIENTPPR,EQ,2024-10-01,47.87,47.5,48.28,47.4,47.7,47.63,47.92,361663,173.3,2410, 145659,40.27,62.2,2024-07-02,40.2,2023-11-28
ORIENTTECH,EQ,2024-10-01,275.25,275.15,278.0,271.0,272.0,272.3,273.72,221325,605.81,6815, 130811,59.1,348.8,2024-09-02,272.85,2024-09-27
ORISSAMINE,EQ,2024-10-01,9234.3,9248.8,9486.95,9230.0,9298.85,9281.4,9323.44,26872,2505.39,5828, 7794,29.0,9624.0,2024-09-30,4734.05,2024-06-04
ORTINGLOBE,EQ,2024-10-01,21.26,21.65,21.74,20.82,20.86,20.88,21.15,10945,2.31,164, 7144,65.27,26.35,2023-12-22,16.2,2024-03-28
OSWALGREEN,EQ,2024-10-01,58.69,58.83,59.9,57.8,59.2,59.31,58.89,1111060,654.28,6326, 398746,35.89,68.9,2024-09-17,23.85,2023-10-26
PAGEIND,EQ,2024-10-01,42904.2,42570.1,42944.0,42228.55,42765.6,42714.25,42628.1,16016,6827.32,6814, 8105,50.61,44100.0,2024-09-18,33070.05,2024-03-20
PAISALO,EQ,2024-10-01,60.81,60.6,61.2,60.11,60.73,61.06,60.89,3056300,1861.09,15465, 2588795,84.7,99.63,2024-03-01,31.38,2023-10-05
PAKKA,EQ,2024-10-01,323.15,326.0,327.5,321.85,325.05,325.3,324.32,64048,207.72,1711, 35501,55.43,399.0,2024-01-23,211.1,2024-06-04
PALASHSECU,EQ,2024-10-01,141.2,143.94,169.44,141.45,169.44,169.44,164.73,253572,417.72,4237, 104582,41.24,182.8,2024-08-22,100.95,2023-10-26
PALREDTEC,EQ,2024-10-01,129.75,130.1,136.8,127.05,127.8,127.86,131.66,108865,143.33,2595, 61480,56.47,230.0,2024-01-15,84.16,2024-07-23
PANACEABIO,EQ,2024-10-01,300.57,302.0,315.6,302.0,315.6,315.6,311.2,199005,619.31,2015, 96550,48.52,367.27,2024-09-18,112.35,2024-06-04
PANAMAPET,EQ,2024-10-01,387.15,389.05,409.85,388.9,396.0,397.65,401.03,111982,449.08,4013, 57160,51.04,452.5,2024-07-30,291.0,2023-10-26
PAR,EQ,2024-10-01,231.75,232.96,237.78,230.2,231.01,232.06,234.13,10080,23.6,985, 4582,45.46,325.0,2024-04-19,190.15,2024-02-05
PARACABLES,EQ,2024-10-01,85.95,85.91,90.15,85.9,87.9,88.68,87.99,2756425,2425.3,11905, 1144866,41.53,116.85,2024-01-23,51.5,2023-10-26
PARADEEP,EQ,2024-10-01,82.85,83.15,90.25,82.97,90.0,89.63,87.81,7678857,6742.73,38601, 3533418,46.01,98.35,2024-07-31,58.65,2023-10-26
PARAGMILK,EQ,2024-10-01,192.48,193.2,202.5,190.8,201.0,200.37,198.47,2589638,5139.57,32833, 1526394,58.94,289.75,2024-02-12,149.8,2024-06-04
PARKHOTELS,EQ,2024-10-01,169.04,169.3,170.35,164.71,166.15,165.76,165.55,206133,341.26,5144, 149371,72.46,235.0,2024-02-23,146.5,2024-06-04
PATANJALI,EQ,2024-10-01,1683.45,1678.0,1712.0,1670.85,1700.5,1700.05,1695.64,300900,5102.18,17977, 152406,50.65,1992.2,2024-09-03,1169.95,2024-06-04
PATELENG,EQ,2024-10-01,57.0,56.99,57.8,56.25,57.05,56.89,56.84,5614252,3191.23,22059, 2869461,51.11,79.0,2024-02-06,42.05,2023-10-26
PATINTLOG,EQ,2024-10-01,23.61,23.8,23.8,23.07,23.16,23.17,23.35,409402,95.61,1649, 190007,46.41,28.92,2024-02-27,12.84,2023-10-26
PAVNAIND,EQ,2024-10-01,500.2,498.0,508.0,491.5,497.0,497.3,499.86,25072,125.33,919, 17747,70.78,640.85,2024-01-10,371.0,2023-10-30
PAYTM,EQ,2024-10-01,688.3,688.4,742.0,681.7,728.0,731.35,719.15,21039195,151303.08,338551, 4707009,22.37,998.3,2023-10-20,310.0,2024-05-09
PCBL,EQ,2024-10-01,577.6,576.45,577.55,566.5,568.4,571.2,572.2,2147426,12287.65,41218, 740545,34.49,584.4,2024-09-30,166.5,2023-10-03
PCJEWELLER,EQ,2024-10-01,178.17,184.3,187.07,169.26,169.26,169.26,180.86,25058868,45322.06,87553, 8436882,33.67,178.17,2024-09-30,25.45,2023-10-04
PDMJEPAPER,EQ,2024-10-01,113.13,114.4,114.4,109.5,113.0,112.15,111.24,215152,239.34,3748, 127167,59.11,136.5,2024-07-02,43.3,2023-10-26
PDSL,EQ,2024-10-01,519.25,514.0,522.0,511.9,516.75,515.55,517.02,19908,102.93,1861, 10375,52.11,666.0,2023-11-15,394.7,2024-06-04
PEARLPOLY,EQ,2024-10-01,38.71,38.31,39.98,38.31,39.15,39.21,39.32,111886,43.99,2225, 34795,31.1,48.4,2024-05-03,24.2,2023-10-30
PEL,EQ,2024-10-01,1103.7,1106.4,1121.9,1099.7,1102.1,1103.3,1108.71,877203,9725.65,33640, 462802,52.76,1143.8,2024-09-16,736.6,2024-06-04
PENIND,EQ,2024-10-01,170.22,174.8,183.7,173.36,181.38,181.98,179.92,1986522,3574.11,17522, 795331,40.04,204.12,2024-07-30,94.1,2023-10-26
PENINLAND,EQ,2024-10-01,53.49,53.85,55.11,53.5,54.0,53.74,54.32,552064,299.88,3083, 290698,52.66,78.23,2024-06-24,30.2,2023-10-04
PERSISTENT,EQ,2024-10-01,5450.4,5478.8,5499.0,5440.95,5490.0,5487.75,5473.74,148956,8153.47,17326, 68325,45.87,5585.95,2024-09-27,1394.2,2023-10-09
PETRONET,EQ,2024-10-01,341.55,342.65,345.8,340.65,344.2,344.1,343.38,3408665,11704.53,39811, 1854895,54.42,384.2,2024-08-21,191.7,2023-11-10
PFC,EQ,2024-10-01,488.05,490.0,505.05,489.0,494.65,494.1,497.88,12786542,63661.58,123597, 3580953,28.01,580.0,2024-07-12,225.5,2023-10-26
PFIZER,EQ,2024-10-01,5722.05,5768.05,5827.85,5536.0,5560.0,5562.5,5663.38,40228,2278.27,14312, 16758,41.66,6451.15,2024-09-02,3838.0,2023-10-25
PFS,EQ,2024-10-01,49.79,50.0,50.68,49.51,49.65,49.73,50.28,1091922,549.02,4803, 510358,46.74,67.95,2024-01-30,24.7,2023-10-26
PGEL,EQ,2024-10-01,643.1,643.05,648.4,613.1,630.0,632.05,633.29,1158293,7335.4,70393, 610506,52.71,694.0,2024-09-25,146.71,2024-03-14
PGHH,EQ,2024-10-01,16674.65,16679.95,16798.95,16501.0,16700.0,16730.05,16651.77,3828,637.43,2239, 1684,43.99,19250.0,2023-11-20,15345.4,2024-03-13
PGHL,EQ,2024-10-01,5425.65,5458.15,5550.0,5402.25,5542.6,5537.1,5505.9,13142,723.59,4869, 6824,51.93,5642.85,2024-02-12,4636.55,2024-04-25
PGIL,EQ,2024-10-01,919.7,924.95,927.7,875.1,901.9,890.7,895.87,59200,530.35,4750, 36550,61.74,1095.0,2024-08-27,502.85,2023-10-09
PHARMABEES,EQ,2024-10-01,23.76,23.76,23.85,23.5,23.8,23.79,23.63,3659366,864.61,16681, 1918746,52.43,24.45,2024-09-02,14.45,2023-11-01
PHOENIXLTD,EQ,2024-10-01,1845.65,1850.0,1850.85,1733.45,1749.0,1753.15,1777.39,876644,15581.36,93046, 421270,48.05,2068.5,2024-07-18,864.03,2023-10-26
PIDILITIND,EQ,2024-10-01,3359.4,3387.15,3396.4,3331.2,3335.0,3340.15,3342.94,323455,10812.91,19615, 229232,70.87,3415.0,2024-09-30,2292.55,2023-10-26
PIIND,EQ,2024-10-01,4655.75,4686.0,4741.05,4655.75,4740.0,4731.35,4711.14,100017,4711.94,19221, 49046,49.04,4804.05,2024-09-20,3220.0,2024-01-25
PILANIINVS,EQ,2024-10-01,5494.25,5616.0,5647.0,5531.75,5611.0,5619.55,5607.47,5290,296.64,1408, 3550,67.11,5750.0,2024-09-25,2032.35,2023-10-09
PILITA,EQ,2024-10-01,14.95,15.1,16.0,15.0,15.74,15.66,15.61,1774097,276.95,3852, 1213111,68.38,17.65,2024-02-09,8.45,2023-10-26
PIONEEREMB,EQ,2024-10-01,51.73,52.2,52.89,51.01,51.01,51.78,52.1,31490,16.41,932, 15295,48.57,67.0,2024-01-20,37.05,2024-03-28
PITTIENG,EQ,2024-10-01,1309.35,1307.0,1320.0,1280.5,1296.25,1290.95,1294.76,27565,356.9,4234, 13347,48.42,1447.0,2024-08-23,584.25,2023-10-09
PIXTRANS,EQ,2024-10-01,1615.6,1622.8,1650.0,1585.05,1604.0,1599.65,1626.1,116739,1898.3,7480, 31896,27.32,1730.9,2024-08-12,1028.15,2023-10-30
PKTEA,EQ,2024-10-01,503.95,510.0,554.3,510.0,539.1,541.8,547.5,52996,290.15,1814, 13570,25.61,525.0,2024-06-25,262.1,2023-11-03
PLATIND,EQ,2024-10-01,386.45,388.95,393.45,382.6,384.1,384.75,387.71,164266,636.88,3661, 60376,36.76,439.2,2024-09-05,166.75,2024-03-14
PLAZACABLE,EQ,2024-10-01,84.53,85.29,85.29,84.03,84.22,84.66,84.69,36395,30.82,835, 23852,65.54,173.5,2023-11-01,74.9,2024-06-04
PNB,EQ,2024-10-01,107.21,104.0,106.17,103.86,105.22,105.21,105.24,120187762,126483.57,244690, 79785521,66.38,142.9,2024-04-30,67.35,2023-10-26
PNBGILTS,EQ,2024-10-01,123.53,123.35,127.19,123.35,124.2,124.43,124.98,494019,617.44,4707, 211433,42.8,149.0,2024-06-28,76.0,2023-10-04
PNBHOUSING,EQ,2024-10-01,982.95,982.95,992.0,969.0,972.4,971.8,978.31,569834,5574.76,39622, 233954,41.06,1202.2,2024-09-13,604.0,2024-03-13
PNC,EQ,2024-10-01,68.74,68.74,71.0,68.5,68.99,68.8,69.84,98382,68.71,1278, 48453,49.25,79.3,2024-09-25,36.55,2023-10-09
PNCINFRA,EQ,2024-10-01,446.3,450.0,450.85,445.55,449.4,449.45,448.43,247286,1108.9,12788, 130620,52.82,574.8,2024-05-27,310.1,2023-11-09
PNGJL,EQ,2024-10-01,749.15,756.9,785.0,750.0,769.95,766.85,765.17,1173640,8980.36,43255, 273954,23.34,848.0,2024-09-17,681.1,2024-09-20
POCL,EQ,2024-10-01,1950.25,1960.0,2047.75,1958.15,2047.0,2031.75,2023.28,95593,1934.12,5271, 71627,74.93,2380.0,2024-09-05,382.45,2023-12-27
PODDARMENT,EQ,2024-10-01,411.75,409.15,413.95,404.25,407.0,408.1,408.94,7345,30.04,218, 4406,59.99,476.15,2024-06-24,320.4,2024-03-20
POKARNA,EQ,2024-10-01,1033.05,1045.9,1065.0,1040.0,1050.0,1055.2,1053.52,57536,606.15,4236, 24140,41.96,1148.0,2024-09-26,421.15,2024-03-13
POLICYBZR,EQ,2024-10-01,1619.95,1645.0,1740.0,1595.4,1727.1,1730.45,1681.57,4776243,80316.04,215782, 2228181,46.65,1966.5,2024-09-20,661.3,2023-10-26
POLYCAB,EQ,2024-10-01,6955.2,6987.95,7353.55,6902.4,7335.0,7326.55,7225.66,1221518,88262.77,77792, 547114,44.79,7331.45,2024-06-25,3801.0,2024-01-11
POLYMED,EQ,2024-10-01,2314.75,2315.0,2399.2,2301.55,2355.05,2354.0,2346.01,132497,3108.39,15176, 78773,59.45,2686.6,2024-09-03,1250.1,2023-10-25
POLYPLEX,EQ,2024-10-01,1147.8,1145.05,1179.9,1143.15,1172.0,1174.9,1167.27,94978,1108.65,8432, 47357,49.86,1375.0,2024-08-23,751.65,2024-06-04
PONNIERODE,EQ,2024-10-01,499.25,494.25,513.4,494.25,503.0,505.7,508.27,67021,340.65,2489, 32132,47.94,598.9,2024-07-12,363.25,2024-03-14
POONAWALLA,EQ,2024-10-01,394.45,394.0,407.65,393.1,400.6,400.9,402.44,2133464,8586.01,41452, 896325,42.01,519.7,2024-01-19,336.3,2023-11-03
POWERGRID,EQ,2024-10-01,352.85,351.1,356.0,349.95,350.7,350.8,352.1,9856291,34703.59,86652, 5535532,56.16,366.25,2024-09-25,193.75,2023-10-09
POWERINDIA,EQ,2024-10-01,14545.3,14600.0,14849.95,14155.5,14299.75,14278.9,14384.86,41973,6037.76,16135, 13888,33.09,14839.85,2024-09-30,3895.9,2023-10-09
POWERMECH,EQ,2024-10-01,6710.05,6720.0,6755.7,6660.0,6718.0,6721.4,6718.63,33065,2221.51,6830, 15238,46.08,7450.0,2024-08-23,3364.95,2023-11-06
PPAP,EQ,2024-10-01,205.17,206.79,219.95,206.0,217.0,217.12,215.9,87281,188.44,2907, 49617,56.85,280.0,2023-10-06,172.0,2024-03-27
PPL,EQ,2024-10-01,581.55,594.9,596.0,578.9,591.0,585.65,584.48,126104,737.06,4533, 88052,69.82,667.95,2024-09-05,248.1,2023-10-09
PPLPHARMA,EQ,2024-10-01,229.01,230.61,231.35,227.6,229.0,228.81,229.3,4532552,10393.04,58568, 1501077,33.12,243.99,2024-09-11,87.5,2023-10-26
PRAJIND,EQ,2024-10-01,801.95,800.95,812.0,773.55,781.0,779.6,791.9,1594574,12627.37,52920, 492033,30.86,826.7,2024-09-30,448.0,2024-03-15
PRAKASH,EQ,2024-10-01,181.96,182.35,184.4,178.99,181.5,181.71,181.44,761332,1381.38,12158, 408518,53.66,237.0,2024-08-27,128.15,2024-03-14
PRAKASHSTL,EQ,2024-10-01,9.17,9.6,9.62,9.17,9.33,9.33,9.55,2451593,234.11,2690, 1277696,52.12,16.2,2024-01-15,4.9,2023-10-11
PRECAM,EQ,2024-10-01,234.88,233.15,252.0,232.45,252.0,251.02,246.44,668733,1648.02,10390, 220961,33.04,292.6,2023-10-11,172.65,2024-06-05
PRECWIRE,EQ,2024-10-01,194.17,194.85,203.98,194.17,202.8,202.83,201.83,784309,1582.95,8243, 245669,31.32,215.9,2024-09-25,103.55,2024-06-04
PREMEXPLN,EQ,2024-10-01,528.7,539.95,539.95,520.0,521.9,521.9,527.64,97394,513.89,3058, 73345,75.31,908.8,2024-06-21,196.01,2023-10-03
PREMIERENE,EQ,2024-10-01,1082.9,1080.0,1122.0,1068.15,1101.0,1109.35,1100.6,3881983,42724.93,85632, 1007207,25.95,1267.95,2024-09-10,802.1,2024-09-03
PREMIERPOL,EQ,2024-10-01,231.0,232.17,238.9,230.01,230.06,230.36,233.33,18721,43.68,958, 11128,59.44,274.1,2024-09-13,100.0,2023-10-03
PRESTIGE,EQ,2024-10-01,1845.25,1832.5,1832.5,1792.55,1818.0,1817.65,1811.08,814457,14750.44,53549, 384509,47.21,2074.8,2024-06-24,592.1,2023-10-03
PRICOLLTD,EQ,2024-10-01,478.4,480.75,481.9,468.85,471.8,472.55,471.8,313880,1480.9,25219, 145078,46.22,542.5,2024-08-01,310.9,2023-10-26
PRIMESECU,EQ,2024-10-01,272.1,270.05,273.4,267.35,269.0,271.5,270.49,19515,52.79,1052, 10393,53.26,329.6,2024-09-16,131.8,2023-10-26
PRINCEPIPE,EQ,2024-10-01,559.95,559.5,566.95,557.15,559.45,559.15,559.89,189398,1060.43,12445, 111217,58.72,776.0,2024-01-05,521.35,2024-03-14
PRITI,EQ,2024-10-01,141.74,142.48,145.0,141.0,141.01,141.5,142.1,19047,27.07,770, 11637,61.1,300.05,2023-12-13,125.5,2024-06-04
PRITIKAUTO,EQ,2024-10-01,26.65,26.88,27.98,26.75,27.17,27.39,27.45,1611227,442.35,3203, 500264,31.05,53.5,2024-02-09,18.1,2023-10-04
PRIVISCL,EQ,2024-10-01,1470.15,1470.15,1515.25,1457.25,1507.0,1496.9,1493.69,13056,195.02,1732, 7807,59.8,1720.0,2024-07-29,975.0,2024-03-27
PROZONER,EQ,2024-10-01,25.97,26.0,26.7,26.0,26.11,26.08,26.24,327753,85.99,1220, 208625,63.65,44.8,2024-02-07,25.7,2024-06-04
PRSMJOHNSN,EQ,2024-10-01,204.87,205.7,208.15,202.0,203.03,202.88,204.7,3762281,7701.51,40422, 503106,13.37,246.0,2024-09-11,120.0,2023-10-25
PRUDENT,EQ,2024-10-01,2602.65,2623.9,2623.9,2550.0,2564.9,2571.95,2573.59,33087,851.52,4826, 12009,36.3,2847.05,2024-09-27,1075.6,2023-10-03
PSB,EQ,2024-10-01,55.22,55.01,55.63,54.52,54.65,54.77,54.93,854593,469.4,5455, 382399,44.75,77.5,2024-02-05,36.55,2023-10-26
PSPPROJECT,EQ,2024-10-01,652.6,654.85,659.9,650.0,656.5,656.55,655.66,47258,309.85,3023, 30257,64.03,807.0,2023-11-15,599.9,2024-03-14
PSUBANK,EQ,2024-10-01,674.19,678.89,678.89,672.23,673.1,672.9,673.01,228003,1534.49,614, 223418,97.99,896.99,2024-05-06,462.39,2023-10-26
PSUBANKADD,EQ,2024-10-01,67.73,67.72,68.85,66.88,67.5,68.09,67.93,25279,17.17,172, 15721,62.19,82.9,2024-06-04,45.0,2023-10-23
PSUBNKBEES,EQ,2024-10-01,75.35,74.99,75.81,74.97,75.25,75.39,75.52,754334,569.66,4815, 393676,52.19,90.3,2024-06-03,51.62,2023-10-26
PSUBNKIETF,EQ,2024-10-01,68.41,68.2,68.7,68.01,68.7,68.45,68.45,75320,51.56,994, 43760,58.1,86.7,2024-06-04,46.62,2023-10-26
PTC,EQ,2024-10-01,209.77,210.0,212.4,209.77,210.2,210.05,210.66,1062170,2237.62,15048, 527079,49.62,254.6,2024-02-01,125.6,2023-10-26
PTL,EQ,2024-10-01,43.92,43.92,44.55,43.76,44.35,44.32,44.26,64466,28.53,1259, 32560,50.51,54.1,2024-02-05,37.6,2023-10-09
PUNJABCHEM,EQ,2024-10-01,1280.5,1283.7,1287.3,1251.0,1278.0,1274.75,1270.39,4820,61.23,556, 3050,63.28,1575.0,2024-06-26,899.85,2024-03-15
PVRINOX,EQ,2024-10-01,1663.65,1675.0,1675.05,1640.6,1640.6,1647.35,1651.66,316368,5225.32,25676, 156826,49.57,1830.4,2023-12-18,1204.2,2024-06-04
PVSL,EQ,2024-10-01,216.87,216.0,221.07,216.0,219.0,219.64,218.29,31774,69.36,1296, 21919,68.98,296.55,2024-03-21,199.0,2024-06-04
PVTBANIETF,EQ,2024-10-01,26.65,26.81,26.81,26.55,26.66,26.61,26.64,7291724,1942.21,2190, 6956752,95.41,27.36,2024-09-27,21.85,2023-10-26
PVTBANKADD,EQ,2024-10-01,26.98,27.19,27.19,26.68,26.92,26.83,26.79,3852588,1032.1,683, 3835981,99.57,31.0,2024-06-24,21.75,2023-11-01
PYRAMID,EQ,2024-10-01,170.84,170.0,177.29,167.35,169.0,168.67,170.41,62780,106.99,1576, 34447,54.87,239.35,2023-10-20,134.4,2024-06-05
QGOLDHALF,EQ,2024-10-01,63.33,62.61,63.48,62.61,63.4,63.39,63.32,130719,82.78,358, 82093,62.8,63.69,2024-05-21,47.89,2023-10-05
QNIFTY,EQ,2024-10-01,2786.53,2794.01,2796.0,2782.0,2786.0,2784.12,2787.49,503,14.02,58, 212,42.15,2884.51,2024-09-27,2016.0,2023-10-26
QUAL30IETF,EQ,2024-10-01,23.69,23.69,23.8,23.56,23.71,23.73,23.67,84034,19.89,2066, 57726,68.69,26.5,2024-09-16,15.95,2023-10-26
QUESS,EQ,2024-10-01,774.65,778.5,783.45,759.55,774.0,772.5,769.6,331887,2554.2,24462, 172558,51.99,875.0,2024-09-23,400.35,2023-10-26
QUICKHEAL,EQ,2024-10-01,662.1,653.0,661.8,647.5,651.0,655.05,655.44,64938,425.63,4068, 26725,41.15,759.0,2024-09-06,278.05,2023-10-04
RACE,EQ,2024-10-01,400.2,396.6,402.3,396.6,399.5,400.4,400.3,26243,105.05,1173, 17643,67.23,460.0,2024-07-02,226.1,2023-10-23
RADHIKAJWE,EQ,2024-10-01,149.87,153.8,157.36,144.05,147.0,147.55,152.86,5591598,8547.48,43301, 2062020,36.88,149.87,2024-09-30,35.35,2023-10-09
RADIANTCMS,EQ,2024-10-01,80.47,80.86,81.99,80.46,81.16,81.4,81.22,141483,114.92,1555, 81143,57.35,104.4,2023-10-17,71.1,2024-06-04
RADICO,EQ,2024-10-01,2045.45,2030.0,2084.9,2005.55,2084.9,2078.35,2056.02,191616,3939.67,22778, 74322,38.79,2332.7,2024-09-19,1141.25,2023-10-26
RADIOCITY,EQ,2024-10-01,15.87,15.68,16.25,15.68,16.2,16.15,16.07,847361,136.15,2395, 456558,53.88,25.35,2024-02-08,13.35,2023-10-25
RAILTEL,EQ,2024-10-01,461.45,463.0,463.65,452.7,454.7,454.0,455.6,1343679,6121.78,33390, 552249,41.1,617.8,2024-07-12,202.5,2023-10-26
RAIN,EQ,2024-10-01,180.03,179.5,184.3,178.51,182.4,182.83,182.12,2765104,5035.75,29831, 987599,35.72,219.6,2024-02-19,130.05,2024-06-04
RAINBOW,EQ,2024-10-01,1399.85,1393.0,1464.8,1380.0,1445.3,1455.25,1431.51,211776,3031.59,23910, 67192,31.73,1649.0,2024-05-06,992.95,2023-11-07
RAJESHEXPO,EQ,2024-10-01,290.3,291.5,292.95,288.3,289.0,289.85,289.96,308439,894.35,10546, 133668,43.34,509.85,2023-10-06,261.0,2024-03-28
RAJMET,EQ,2024-10-01,10.0,10.0,10.65,9.9,9.99,9.99,10.16,7906919,803.17,10606, 3653051,46.2,21.35,2024-01-08,8.8,2023-12-21
RAJRATAN,EQ,2024-10-01,566.4,565.0,569.45,550.0,562.0,560.25,561.25,24446,137.2,2146, 14746,60.32,859.0,2023-10-20,501.0,2024-06-05
RAJSREESUG,EQ,2024-10-01,75.63,75.63,78.4,75.0,77.75,77.47,77.4,211571,163.76,2746, 115218,54.46,101.9,2024-02-07,45.75,2023-11-01
RALLIS,EQ,2024-10-01,330.5,331.0,335.5,327.3,328.0,328.25,329.9,305196,1006.83,9435, 189045,61.94,373.2,2024-08-06,205.1,2023-10-25
RAMANEWS,EQ,2024-10-01,20.15,20.28,21.0,20.05,20.61,20.71,20.69,200887,41.57,725, 102688,51.12,25.35,2024-08-20,13.25,2023-10-26
RAMAPHO,EQ,2024-10-01,206.48,205.0,207.99,205.0,206.0,206.19,205.83,8368,17.22,313, 6097,72.86,248.8,2024-01-08,144.55,2024-06-04
RAMASTEEL,EQ,2024-10-01,14.48,14.5,15.03,14.48,14.88,14.84,14.75,25374046,3742.73,38604, 7454056,29.38,17.55,2024-09-09,9.9,2024-06-04
RAMCOCEM,EQ,2024-10-01,867.0,867.0,884.0,866.3,875.65,877.9,875.84,480399,4207.53,22080, 227279,47.31,1058.2,2023-12-14,700.0,2024-06-04
RAMCOIND,EQ,2024-10-01,244.48,243.5,248.29,242.68,246.1,246.37,245.64,79095,194.29,1275, 48610,61.46,274.5,2024-02-08,173.6,2023-10-10
RAMCOSYS,EQ,2024-10-01,396.05,396.0,407.0,388.95,392.0,391.9,395.38,45421,179.59,1968, 21568,47.48,455.0,2024-09-11,248.4,2023-10-26
RAMKY,EQ,2024-10-01,662.7,668.0,684.5,661.0,674.0,675.75,671.26,51275,344.19,1361, 33655,65.64,1009.05,2024-02-02,426.75,2024-03-14
RAMRAT,EQ,2024-10-01,653.2,649.0,690.0,645.0,654.8,650.9,662.05,129396,856.67,5695, 42798,33.08,717.0,2024-09-20,227.45,2023-10-26
RANASUG,EQ,2024-10-01,22.65,22.7,23.2,22.35,22.75,22.73,22.86,1020400,233.28,3894, 421306,41.29,27.9,2023-10-05,18.2,2024-04-15
RANEHOLDIN,EQ,2024-10-01,2026.8,2022.05,2049.0,2004.55,2016.05,2020.15,2026.43,19541,395.99,2418, 9906,50.69,2458.7,2024-09-09,1020.1,2024-03-13
RATEGAIN,EQ,2024-10-01,733.1,736.7,738.0,726.9,733.15,732.0,731.86,83625,612.02,9709, 40565,48.51,921.7,2024-02-16,572.55,2023-10-04
RATNAMANI,EQ,2024-10-01,3667.65,3685.0,3700.7,3635.0,3683.3,3682.2,3673.52,17156,630.23,5641, 7480,43.6,3978.5,2024-09-13,2525.25,2023-10-09
RAYMOND,EQ,2024-10-01,1759.25,1765.0,1770.25,1730.4,1747.5,1741.9,1745.49,181931,3175.6,22047, 92955,51.09,3496.0,2024-07-08,1487.6,2023-12-01
RAYMONDLSL,EQ,2024-10-01,2366.9,2365.05,2380.8,2327.0,2350.05,2367.0,2351.03,73290,1723.07,8706, 44625,60.89,3100.0,2024-09-05,2174.2,2024-09-17
RBA,EQ,2024-10-01,110.82,110.85,112.33,109.82,109.83,110.0,111.1,1142445,1269.25,11360, 556145,48.68,133.7,2024-01-16,91.5,2024-06-04
RBLBANK,EQ,2024-10-01,204.28,203.8,205.55,202.75,203.22,203.19,203.92,4257081,8680.95,33671, 2031659,47.72,300.7,2024-01-11,203.11,2024-09-26
RCF,EQ,2024-10-01,181.36,181.38,189.3,181.36,186.0,186.06,186.53,4582503,8547.66,48187, 981845,21.43,245.0,2024-07-23,117.6,2023-10-26
RECLTD,EQ,2024-10-01,554.5,555.0,569.45,553.3,557.0,556.8,560.52,8117456,45499.59,94791, 3339233,41.14,654.0,2024-07-12,259.45,2023-10-26
REDINGTON,EQ,2024-10-01,184.67,186.05,192.65,185.05,185.45,185.77,188.51,2997709,5651.09,55222, 799041,26.66,237.55,2024-04-25,136.2,2023-10-26
REDTAPE,EQ,2024-10-01,781.55,798.0,805.0,783.0,800.0,794.65,790.47,179088,1415.64,9883, 71195,39.75,810.05,2024-06-21,437.05,2023-12-21
REFEX,EQ,2024-10-01,562.7,550.0,570.0,537.0,542.0,543.65,549.54,1450903,7973.33,23754, 624639,43.05,600.0,2024-09-30,102.42,2023-11-02
