symbol,series,stock_date,previous_close,open_price,high_price,low_price,last_traded_price,close_price,avg_price,total_trade_qty,turnover_in_lacs,no_of_trades,delivered_qty,delivered_percentage,52_week_high,52_week_high_date,52_week_low,52_week_low_date
SUMMITSEC,EQ,2024-10-04,2730.5,2726.0,2739.3,2620.0,2655.0,2652.4,2677.39,11560,309.51,1773, 5806,50.22,2998.0,2024-09-25,951.0,2023-10-09
SUNCLAY,EQ,2024-10-04,2350.05,2347.0,2549.1,2305.0,2350.0,2347.05,2441.89,52012,1270.07,7689, 12321,23.69,2600.0,2024-09-17,1203.9,2024-03-14
SUNDARMFIN,EQ,2024-10-04,5153.2,5139.0,5380.0,5093.05,5300.0,5332.8,5293.7,106878,5657.8,24934, 24233,22.67,5535.85,2024-09-27,2942.7,2023-10-26
SUNDARMHLD,EQ,2024-10-04,341.7,341.7,343.0,325.0,336.1,335.45,334.97,125629,420.83,4290, 63722,50.72,433.0,2024-09-02,115.1,2023-10-10
SUNDRMFAST,EQ,2024-10-04,1386.85,1387.35,1423.95,1374.05,1420.0,1418.45,1399.54,70857,991.67,10130, 38093,53.76,1505.95,2024-07-18,1003.05,2024-03-15
SUNFLAG,EQ,2024-10-04,229.81,230.01,239.37,225.81,226.0,229.14,233.05,519814,1211.41,6916, 215069,41.37,274.95,2024-08-01,159.05,2023-10-26
SUNPHARMA,EQ,2024-10-04,1910.85,1910.85,1952.25,1903.65,1907.95,1910.05,1925.73,2798189,53885.48,165063, 1421504,50.8,1960.35,2024-09-30,1068.35,2023-10-31
SUNTECK,EQ,2024-10-04,570.05,566.2,568.35,540.45,563.5,562.95,556.41,296377,1649.08,23770, 106665,35.99,699.0,2024-07-16,380.05,2024-03-20
SUNTV,EQ,2024-10-04,821.05,821.0,827.95,804.4,818.0,811.85,817.53,511894,4184.9,25927, 240208,46.93,921.0,2024-08-09,567.6,2024-03-20
SUPERHOUSE,EQ,2024-10-04,221.38,222.48,229.4,219.51,225.8,225.09,225.87,9356,21.13,541, 6142,65.65,275.0,2024-01-19,190.0,2024-06-04
SUPRAJIT,EQ,2024-10-04,509.1,512.8,513.0,501.0,504.95,504.55,507.63,109187,554.27,9334, 46161,42.28,639.6,2024-08-16,353.75,2023-10-26
SUPREMEIND,EQ,2024-10-04,5178.4,5205.7,5320.5,5145.1,5268.0,5283.7,5266.15,93027,4898.94,15519, 44257,47.57,6460.0,2024-06-12,3601.0,2024-03-13
SUPRIYA,EQ,2024-10-04,563.0,567.9,580.0,547.55,567.2,569.45,568.55,254447,1446.65,17187, 108528,42.65,675.0,2024-09-16,234.9,2023-10-26
SURYALAXMI,EQ,2024-10-04,88.51,88.53,89.23,86.4,87.0,86.82,87.69,34972,30.67,554, 21759,62.22,108.8,2024-08-01,57.9,2023-10-26
SURYAROSNI,EQ,2024-10-04,732.45,736.0,743.95,712.05,724.0,726.85,730.57,433012,3163.45,28556, 162581,37.55,841.65,2024-01-11,450.8,2023-10-04
SURYODAY,EQ,2024-10-04,174.42,171.5,173.5,168.3,171.39,171.65,170.95,809927,1384.58,19841, 396684,48.98,217.7,2024-05-02,142.3,2023-10-26
SUTLEJTEX,EQ,2024-10-04,66.87,66.3,67.89,65.01,65.33,65.4,66.39,140099,93.02,1803, 64292,45.89,78.85,2024-09-17,44.5,2024-06-04
SUVEN,EQ,2024-10-04,141.84,141.5,146.72,139.0,142.45,142.15,143.4,250494,359.21,3095, 135283,54.01,169.3,2024-09-18,60.75,2023-10-26
SUVENPHAR,EQ,2024-10-04,1194.25,1190.3,1209.75,1165.0,1194.0,1199.85,1196.0,195018,2332.41,24472, 105814,54.26,1287.9,2024-09-23,541.0,2023-10-26
SUVIDHAA,EQ,2024-10-04,5.34,5.34,5.45,5.2,5.22,5.24,5.33,162498,8.67,621, 99135,61.01,10.5,2023-12-29,4.2,2023-11-01
SUYOG,EQ,2024-10-04,1554.5,1548.9,1571.9,1508.1,1538.95,1542.65,1543.92,29334,452.89,4126, 17723,60.42,1777.4,2024-09-10,1455.0,2024-08-21
SUZLON,EQ,2024-10-04,75.75,74.85,76.65,72.22,74.74,74.67,74.56,77974009,58136.58,290750, 36617846,46.96,86.04,2024-09-12,26.3,2023-10-10
SVPGLOB,EQ,2024-10-04,6.7,6.63,7.02,6.57,6.81,6.91,6.82,109230,7.45,357, 89520,81.96,10.9,2023-12-27,5.8,2024-04-01
SWANENERGY,EQ,2024-10-04,559.3,566.0,573.9,551.0,555.75,554.55,563.53,1957553,11031.37,30636, 922414,47.12,782.25,2024-02-27,282.25,2023-10-04
SWARAJENG,EQ,2024-10-04,3152.15,3106.0,3174.95,3080.05,3100.0,3098.7,3118.32,8548,266.55,2168, 4652,54.42,3470.0,2024-08-27,1926.6,2023-10-25
SWELECTES,EQ,2024-10-04,1165.0,1144.0,1189.95,1135.1,1177.0,1175.2,1169.03,46613,544.92,4665, 12625,27.08,1492.75,2024-04-29,483.7,2023-12-22
SWSOLAR,EQ,2024-10-04,569.15,571.0,571.8,541.05,547.2,546.6,551.91,4522750,24961.35,65987, 2617809,57.88,828.0,2024-05-21,253.0,2023-10-19
SYMPHONY,EQ,2024-10-04,1611.4,1612.0,1677.2,1612.0,1654.0,1655.85,1654.32,262691,4345.75,30976, 71134,27.08,1748.75,2024-08-08,820.0,2024-03-20
SYNCOMF,EQ,2024-10-04,21.32,21.09,21.49,20.34,20.81,20.86,20.96,5852375,1226.42,15755, 2367429,40.45,27.9,2024-09-10,7.25,2023-10-25
SYNGENE,EQ,2024-10-04,884.35,880.2,894.4,862.55,868.65,865.7,880.65,974704,8583.74,25169, 708867,72.73,945.25,2024-09-16,607.65,2024-06-04
SYRMA,EQ,2024-10-04,423.95,425.3,425.3,414.35,416.95,416.0,419.36,294215,1233.83,19573, 145198,49.35,705.2,2023-12-19,386.1,2024-05-14
TAJGVK,EQ,2024-10-04,304.05,304.0,307.95,297.0,298.8,298.5,301.8,76703,231.49,2968, 41503,54.11,422.65,2024-05-03,212.7,2023-10-26
TAKE,EQ,2024-10-04,20.6,20.7,21.25,19.45,19.76,19.8,20.05,628017,125.9,2588, 347924,55.4,35.8,2024-02-07,17.63,2024-09-17
TALBROAUTO,EQ,2024-10-04,320.85,320.85,331.45,312.0,318.15,317.35,320.94,102508,328.99,3987, 51467,50.21,395.8,2024-07-31,191.01,2023-10-26
TANLA,EQ,2024-10-04,884.6,884.0,901.2,867.35,879.6,881.3,889.66,415621,3697.6,27421, 173099,41.65,1248.0,2024-01-12,782.05,2024-03-13
TARACHAND,EQ,2024-10-04,364.3,364.3,369.0,358.0,365.0,360.75,362.7,15651,56.77,735, 11832,75.6,523.9,2024-08-21,268.4,2024-04-26
TARSONS,EQ,2024-10-04,441.9,441.9,450.0,435.0,443.4,439.3,442.82,29900,132.4,2062, 15109,50.53,574.4,2023-12-21,389.1,2024-06-04
TASTYBITE,EQ,2024-10-04,12736.45,12736.45,12833.25,12456.0,12520.0,12520.7,12601.31,3331,419.75,1530, 1448,43.47,17575.85,2023-10-13,9100.0,2024-08-08
TATACHEM,EQ,2024-10-04,1133.05,1132.5,1163.0,1102.25,1142.0,1128.65,1142.04,3609598,41223.01,114194, 941852,26.09,1349.0,2024-03-07,933.0,2024-02-29
TATACOMM,EQ,2024-10-04,2143.1,2143.0,2157.7,2072.2,2074.0,2082.05,2120.89,469613,9959.98,33938, 153374,32.66,2175.0,2024-10-03,1543.4,2023-10-26
TATACONSUM,EQ,2024-10-04,1152.75,1150.0,1154.75,1125.2,1136.3,1130.4,1138.71,1773781,20198.2,78875, 1109355,62.54,1256.44,2024-03-11,846.53,2023-10-04
TATAELXSI,EQ,2024-10-04,7589.9,7589.0,7628.9,7451.0,7560.0,7576.1,7551.53,129147,9752.58,26112, 41898,32.44,9200.0,2023-12-18,6411.2,2024-06-04
TATAGOLD,EQ,2024-10-04,7.47,7.5,7.55,7.47,7.51,7.5,7.51,5790435,434.92,11713, 4833593,83.48,8.5,2024-01-18,6.0,2024-02-13
TATAINVEST,EQ,2024-10-04,6679.2,6660.0,6760.7,6550.6,6649.8,6631.45,6665.95,30616,2040.85,7635, 11371,37.14,9756.85,2024-03-07,2885.0,2023-10-26
TATAMOTORS,EQ,2024-10-04,925.7,930.0,949.2,920.0,933.55,930.75,934.22,19187758,179256.21,464043, 7902110,41.18,1179.0,2024-07-30,608.3,2023-10-04
TATAPOWER,EQ,2024-10-04,471.8,471.5,474.45,460.6,465.9,466.65,467.74,13337665,62385.86,150679, 3222987,24.16,494.85,2024-09-27,230.8,2023-10-26
TATASTEEL,EQ,2024-10-04,166.98,167.0,169.1,164.0,166.92,166.75,166.97,53880875,89964.65,325032, 17060606,31.66,184.6,2024-06-18,114.6,2023-11-02
TATATECH,EQ,2024-10-04,1063.3,1063.35,1082.0,1047.25,1059.75,1057.45,1065.38,1924098,20498.94,73641, 830408,43.16,1400.0,2023-11-30,970.1,2024-08-05
TATSILV,EQ,2024-10-04,8.95,9.11,9.13,9.02,9.08,9.06,9.09,1880948,171.05,2630, 1301074,69.17,10.32,2024-05-21,6.74,2024-03-11
TATVA,EQ,2024-10-04,1027.6,1035.0,1035.0,1001.0,1006.3,1008.9,1015.78,48420,491.84,4104, 23077,47.66,1650.85,2023-12-26,932.25,2024-09-02
TBOTEK,EQ,2024-10-04,1788.05,1770.2,1798.0,1730.05,1747.0,1749.1,1773.3,63166,1120.12,5234, 48114,76.17,2001.0,2024-09-04,1231.65,2024-06-04
TBZ,EQ,2024-10-04,273.45,269.1,274.7,261.0,263.55,262.45,266.61,628687,1676.17,10143, 257699,40.99,360.36,2024-09-16,93.05,2024-06-04
TCI,EQ,2024-10-04,1077.35,1068.0,1082.6,1048.6,1070.0,1068.75,1062.64,35787,380.29,3240, 21908,61.22,1238.0,2024-08-22,757.65,2024-03-14
TCIEXP,EQ,2024-10-04,1074.85,1068.0,1086.8,1059.0,1065.25,1063.65,1072.97,19934,213.89,1696, 12463,62.52,1474.95,2023-10-04,997.85,2024-03-14
TCPLPACK,EQ,2024-10-04,3322.15,3281.55,3310.0,3206.7,3276.05,3278.4,3272.77,3859,126.3,1230, 1831,47.45,3671.45,2024-09-24,1926.05,2023-10-26
TCS,EQ,2024-10-04,4232.75,4225.0,4298.0,4224.05,4251.9,4252.25,4256.15,2965463,126214.65,194588, 1474539,49.72,4592.25,2024-08-30,3311.0,2023-11-01
TDPOWERSYS,EQ,2024-10-04,399.0,395.9,405.0,391.55,395.0,396.1,399.39,188908,754.48,13871, 88854,47.04,451.0,2024-08-27,226.05,2023-10-25
TEAMLEASE,EQ,2024-10-04,3063.55,3073.75,3078.9,2951.1,3026.25,3041.35,3035.31,22274,676.08,5147, 8001,35.92,3700.0,2024-05-22,2300.0,2023-11-01
TECH,EQ,2024-10-04,44.0,43.99,44.39,43.7,43.99,43.93,44.01,14221,6.26,270, 8731,61.4,49.0,2024-08-14,26.63,2023-10-23
TECHM,EQ,2024-10-04,1604.05,1591.0,1648.4,1591.0,1613.0,1616.45,1625.7,2927576,47593.52,159734, 1444575,49.34,1672.0,2024-09-17,1098.15,2023-10-26
TECHNOE,EQ,2024-10-04,1557.05,1540.5,1557.05,1520.0,1536.0,1530.35,1543.14,88456,1365.0,5677, 74434,84.15,1796.7,2024-08-20,480.0,2023-10-26
TEGA,EQ,2024-10-04,1942.2,1950.55,2015.0,1918.0,1932.15,1933.6,1963.27,62803,1232.99,7116, 21422,34.11,2034.95,2024-10-01,841.7,2023-10-26
TEJASNET,EQ,2024-10-04,1149.9,1153.9,1207.8,1133.55,1180.2,1189.75,1176.24,754423,8873.84,42949, 270269,35.82,1495.0,2024-06-27,651.25,2024-03-28
TERASOFT,EQ,2024-10-04,91.23,91.23,92.8,85.0,85.01,85.82,87.84,211826,186.06,2454, 87839,41.47,102.5,2024-06-20,39.65,2023-10-26
TEXINFRA,EQ,2024-10-04,117.25,117.25,120.0,113.0,118.45,117.84,117.21,735609,862.22,6400, 387721,52.71,150.95,2024-07-08,66.2,2023-10-04
TEXMOPIPES,EQ,2024-10-04,72.82,72.05,73.96,71.81,73.0,72.87,72.72,75208,54.7,1211, 38442,51.11,107.9,2024-02-19,66.8,2024-06-04
TEXRAIL,EQ,2024-10-04,203.27,200.2,209.9,198.15,205.3,205.04,205.34,2262955,4646.8,35784, 795154,35.14,296.49,2024-07-12,110.7,2023-10-26
TFCILTD,EQ,2024-10-04,159.48,159.5,161.08,157.0,158.45,157.47,158.84,398447,632.88,3910, 224494,56.34,267.55,2024-02-26,90.85,2023-10-26
TGBHOTELS,EQ,2024-10-04,15.01,15.25,15.3,14.81,14.81,15.08,15.08,33800,5.1,216, 20611,60.98,20.3,2023-12-07,9.6,2023-10-09
THANGAMAYL,EQ,2024-10-04,2469.75,2469.75,2469.75,2361.05,2395.0,2374.35,2414.3,62245,1502.78,7805, 22066,35.45,2525.0,2024-09-30,1140.0,2024-03-19
THEJO,EQ,2024-10-04,2565.15,2565.0,2661.3,2510.0,2574.0,2576.25,2585.23,8755,226.34,1567, 4607,52.62,3707.9,2024-07-04,1645.0,2023-10-10
THEMISMED,EQ,2024-10-04,277.8,275.0,279.35,270.0,271.5,271.25,274.44,128458,352.54,3084, 59508,46.32,303.0,2024-09-26,142.0,2023-11-06
THERMAX,EQ,2024-10-04,4918.35,4910.05,5261.9,4809.0,5179.0,5193.25,5102.56,117488,5994.89,22995, 28764,24.48,5839.95,2024-07-08,2500.25,2023-11-30
THOMASCOOK,EQ,2024-10-04,201.79,203.77,203.9,194.8,194.99,195.08,198.14,608600,1205.86,12119, 436969,71.8,264.0,2024-07-30,113.55,2023-10-26
THYROCARE,EQ,2024-10-04,809.2,816.8,826.35,798.55,800.95,804.3,810.81,40724,330.19,4285, 22481,55.2,931.35,2024-08-22,506.8,2023-10-26
TI,EQ,2024-10-04,286.05,283.0,293.0,277.5,283.5,285.4,286.96,1173327,3366.93,36611, 302974,25.82,329.9,2024-09-13,177.0,2023-10-25
TIDEWATER,EQ,2024-10-04,2222.2,2221.0,2240.0,2166.1,2200.0,2186.95,2203.55,14222,313.39,4204, 6435,45.25,2800.0,2024-08-28,1108.25,2023-10-26
TIIL,EQ,2024-10-04,3176.6,3189.0,3270.0,3090.0,3104.05,3112.2,3141.64,14868,467.1,4432, 7002,47.09,3933.0,2024-08-23,1532.5,2024-03-14
TIINDIA,EQ,2024-10-04,4188.8,4178.05,4178.05,4042.8,4083.95,4078.4,4097.1,126615,5187.55,19240, 70965,56.05,4681.7,2024-07-10,2879.25,2023-10-26
TIMESGTY,EQ,2024-10-04,140.08,139.0,144.0,133.11,143.69,138.34,135.63,28994,39.32,944, 14909,51.42,165.05,2023-12-27,60.7,2023-10-26
TIMETECHNO,EQ,2024-10-04,378.15,379.6,384.7,369.5,377.9,376.75,379.16,746895,2831.95,35754, 267734,35.85,446.8,2024-09-17,140.1,2023-10-09
TIMKEN,EQ,2024-10-04,3703.45,3670.0,3739.25,3610.35,3651.25,3648.2,3670.18,21949,805.57,6789, 8890,40.5,4817.9,2024-06-18,2524.5,2024-03-12
TIPSFILMS,EQ,2024-10-04,686.35,689.0,689.0,637.3,643.0,644.5,658.42,8206,54.03,1083, 3213,39.15,994.9,2024-01-05,451.0,2024-08-08
TIPSMUSIC,EQ,2024-10-04,730.8,749.95,749.95,708.9,715.35,718.7,727.78,425365,3095.74,22928, 205589,48.33,784.95,2024-08-26,300.15,2023-10-10
TIRUMALCHM,EQ,2024-10-04,320.15,321.75,327.95,308.0,319.5,319.65,320.74,337079,1081.14,12549, 134824,40.0,362.85,2024-08-27,188.65,2023-10-26
TITAGARH,EQ,2024-10-04,1133.7,1151.85,1188.0,1105.2,1124.95,1120.15,1145.64,2789784,31960.74,133812, 589699,21.14,1896.95,2024-06-27,702.3,2023-10-26
TITAN,EQ,2024-10-04,3674.95,3625.0,3753.8,3625.0,3692.0,3670.1,3701.28,1542987,57110.34,129724, 653902,42.38,3886.95,2024-01-30,3055.65,2024-06-04
TMB,EQ,2024-10-04,461.0,464.0,464.0,455.25,456.35,456.8,458.4,84522,387.45,5594, 42883,50.74,600.0,2023-10-18,438.05,2024-08-05
TNIDETF,EQ,2024-10-04,97.2,97.21,98.33,95.7,97.34,96.82,97.29,173326,168.63,1369, 153667,88.66,101.75,2024-09-23,63.05,2023-10-26
TNPETRO,EQ,2024-10-04,91.28,90.31,91.18,88.25,88.9,88.93,89.61,254325,227.89,4308, 138760,54.56,114.0,2024-02-07,75.6,2024-06-04
TNPL,EQ,2024-10-04,206.61,207.99,212.8,205.1,207.5,206.77,208.92,255278,533.32,6425, 119289,46.73,331.0,2024-01-30,205.05,2024-10-03
TOLINS,EQ,2024-10-04,186.99,187.0,190.0,181.58,182.8,183.18,185.76,225633,419.13,7516, 127888,56.68,239.4,2024-09-16,185.0,2024-10-03
TOP100CASE,EQ,2024-10-04,10.89,11.0,11.05,10.75,11.02,10.85,10.84,532186,57.68,1471, 470792,88.46,11.99,2024-06-19,10.0,2024-06-24
TOP10ADD,EQ,2024-10-04,96.6,98.47,98.47,95.34,95.69,95.54,95.72,277071,265.21,1400, 245837,88.73,119.7,2024-09-27,96.02,2024-10-03
TORNTPHARM,EQ,2024-10-04,3392.15,3404.95,3494.85,3355.05,3472.9,3473.55,3464.78,475367,16470.44,44878, 247870,52.14,3574.0,2024-08-30,1822.55,2023-10-25
TORNTPOWER,EQ,2024-10-04,1857.85,1857.9,1900.0,1791.0,1892.0,1890.7,1868.69,545903,10201.25,44354, 175399,32.13,1969.9,2024-09-18,691.95,2023-10-26
TRACXN,EQ,2024-10-04,87.37,87.37,89.0,84.36,86.5,86.3,86.82,376579,326.93,4762, 163380,43.39,124.2,2024-01-12,66.3,2023-10-26
TREEHOUSE,EQ,2024-10-04,17.13,17.22,17.88,16.76,17.88,17.45,17.15,95225,16.33,442, 61356,64.43,34.65,2024-02-21,16.47,2024-10-03
TREL,EQ,2024-10-04,42.96,43.09,43.4,41.65,42.4,41.94,42.38,437221,185.29,2308, 254924,58.31,60.5,2024-03-01,34.4,2024-06-04
TRENT,EQ,2024-10-04,7487.9,7441.0,7455.95,7272.0,7379.0,7353.3,7386.85,938897,69354.94,103449, 551271,58.71,7939.9,2024-09-26,1945.0,2023-10-26
TRF,EQ,2024-10-04,486.15,499.7,501.2,475.05,484.0,484.55,488.19,19269,94.07,835, 13360,69.33,669.0,2024-05-09,220.75,2023-10-26
TRIDENT,EQ,2024-10-04,35.92,35.93,36.36,35.21,35.54,35.59,35.73,6371474,2276.6,26517, 2057298,32.29,52.9,2024-01-09,32.4,2023-10-26
TRIGYN,EQ,2024-10-04,123.92,123.2,127.49,121.9,123.9,122.85,124.5,113433,141.22,1410, 54255,47.83,168.0,2024-01-23,92.1,2024-03-28
TRITURBINE,EQ,2024-10-04,686.25,689.9,692.9,668.3,670.0,671.35,679.37,538793,3660.41,39619, 226101,41.96,843.95,2024-08-14,312.0,2023-10-26
TRIVENI,EQ,2024-10-04,473.2,473.2,474.45,455.5,464.7,462.0,465.93,612070,2851.81,28821, 161731,26.42,518.0,2024-09-16,267.5,2024-06-04
TTKHLTCARE,EQ,2024-10-04,1625.25,1625.0,1657.55,1606.1,1610.6,1611.55,1618.74,12252,198.33,1328, 9884,80.67,1893.95,2024-09-10,1101.2,2023-10-09
TTKPRESTIG,EQ,2024-10-04,895.95,895.95,914.95,885.2,901.0,903.2,902.78,63223,570.76,10446, 28096,44.44,1025.0,2024-08-13,647.15,2024-06-04
TTL,EQ,2024-10-04,117.55,117.0,117.04,114.0,114.78,114.13,115.21,11769,13.56,376, 7587,64.47,134.67,2024-07-30,89.55,2023-10-26
TTML,EQ,2024-10-04,81.26,81.21,83.35,79.51,81.6,81.45,81.62,5078554,4145.09,36488, 1225578,24.13,111.4,2024-07-19,65.05,2024-06-04
TV18BRDCST,EQ,2024-10-04,43.49,43.44,43.57,42.13,42.21,42.34,42.77,7605686,3252.68,35650, 3642789,47.9,68.7,2024-01-19,38.65,2024-06-05
TVSHLTD,EQ,2024-10-04,13400.55,13401.0,13499.85,12900.0,12998.0,12990.7,13087.01,11393,1491.0,3571, 7313,64.19,15137.45,2024-09-24,5162.65,2023-10-26
TVSMOTOR,EQ,2024-10-04,2725.6,2729.0,2751.3,2658.0,2694.55,2687.5,2698.41,1039593,28052.5,68228, 588834,56.64,2958.0,2024-09-27,1489.45,2023-10-05
TVSSCS,EQ,2024-10-04,199.18,198.95,201.78,195.0,197.35,196.68,198.0,846781,1676.61,17751, 328680,38.82,231.15,2023-10-12,145.0,2024-03-13
TVSSRICHAK,EQ,2024-10-04,4158.3,4158.3,4160.0,4085.2,4125.0,4120.2,4124.85,4044,166.81,1136, 2490,61.57,5097.0,2023-11-29,3350.6,2023-10-04
TVTODAY,EQ,2024-10-04,227.52,227.0,230.0,223.27,224.0,225.54,227.3,136980,311.36,3977, 63164,46.11,308.0,2024-08-01,192.0,2023-11-02
UBL,EQ,2024-10-04,2147.35,2133.2,2163.95,2099.25,2110.6,2105.1,2127.46,94440,2009.17,15255, 31816,33.69,2204.9,2024-09-27,1539.8,2023-10-04
UCAL,EQ,2024-10-04,190.74,190.8,193.42,184.72,185.1,185.61,188.43,28708,54.09,1231, 16194,56.41,229.0,2024-08-28,128.25,2023-10-26
UCOBANK,EQ,2024-10-04,47.1,47.1,47.43,45.68,46.76,46.72,46.69,5999970,2801.38,28858, 1428601,23.81,70.65,2024-02-08,34.75,2023-10-26
UDAICEMENT,EQ,2024-10-04,31.86,31.75,32.04,31.07,31.15,31.18,31.4,618492,194.23,3065, 341782,55.26,48.6,2024-07-03,30.6,2023-10-09
UDS,EQ,2024-10-04,366.95,367.0,387.95,358.15,373.0,370.55,373.87,394188,1473.76,8515, 147136,37.33,404.8,2024-09-13,235.3,2023-10-25
UFLEX,EQ,2024-10-04,692.35,725.0,725.0,682.0,686.0,684.85,695.99,192030,1336.5,13920, 52721,27.45,859.8,2024-08-23,375.0,2024-06-04
UFO,EQ,2024-10-04,132.47,132.4,136.35,131.2,132.45,132.53,133.23,231812,308.84,3036, 89115,38.44,173.85,2024-02-02,102.85,2023-11-15
UGARSUGAR,EQ,2024-10-04,87.83,88.04,92.0,85.2,86.56,86.88,88.38,834310,737.32,5867, 248064,29.73,113.7,2023-10-09,64.05,2024-03-13
UGROCAP,EQ,2024-10-04,245.35,245.0,249.25,243.4,246.9,245.3,246.53,109434,269.78,2346, 52536,48.01,317.0,2024-05-03,213.0,2024-03-26
UJJIVANSFB,EQ,2024-10-04,40.04,40.25,40.52,39.66,40.48,40.44,40.16,13343818,5358.46,44788, 7220465,54.11,63.0,2023-12-11,39.0,2024-10-03
ULTRACEMCO,EQ,2024-10-04,11724.8,11700.0,11829.15,11380.0,11475.0,11450.25,11595.84,357277,41429.27,74828, 168955,47.29,12138.0,2024-09-27,8045.05,2023-10-04
UNICHEMLAB,EQ,2024-10-04,656.65,654.0,654.25,630.0,639.8,635.15,642.1,27337,175.53,2127, 12537,45.86,700.0,2024-10-01,399.0,2023-11-03
UNIDT,EQ,2024-10-04,244.35,245.55,249.85,243.85,247.5,247.4,247.16,29720,73.46,952, 22096,74.35,319.0,2024-02-07,195.0,2024-06-05
UNIECOM,EQ,2024-10-04,206.79,207.0,211.7,201.5,206.27,205.47,207.59,887162,1841.63,17224, 259334,29.23,263.99,2024-08-20,187.1,2024-08-19
UNIENTER,EQ,2024-10-04,174.85,175.8,177.7,170.5,172.0,171.73,174.84,11542,20.18,458, 6572,56.94,195.5,2024-09-05,131.55,2024-02-13
UNIINFO,EQ,2024-10-04,38.15,38.15,38.74,37.15,38.43,38.31,38.1,7568,2.88,121, 5401,71.37,56.95,2024-02-21,21.7,2023-10-26
UNIONBANK,EQ,2024-10-04,118.98,118.5,120.86,116.73,119.01,118.86,118.89,13145222,15628.54,80960, 6889594,52.41,172.5,2024-06-03,91.25,2023-10-26
UNIPARTS,EQ,2024-10-04,467.3,472.9,481.0,464.05,467.0,465.3,470.88,75228,354.23,6156, 45758,60.83,638.15,2024-02-27,454.0,2024-06-04
UNITDSPR,EQ,2024-10-04,1564.1,1565.0,1571.9,1527.25,1535.0,1531.35,1547.67,1019377,15776.62,41708, 734940,72.1,1647.5,2024-09-26,981.35,2023-10-04
UNITEDTEA,EQ,2024-10-04,483.35,488.35,493.15,467.1,474.0,470.85,481.4,38736,186.48,1888, 20655,53.32,520.0,2024-10-03,292.5,2024-03-13
UNIVASTU,EQ,2024-10-04,221.64,219.6,219.6,210.55,212.0,211.42,214.47,76059,163.12,611, 64286,84.52,239.73,2024-09-27,93.1,2023-10-04
UNIVCABLES,EQ,2024-10-04,649.65,657.9,679.0,633.65,640.05,640.55,655.26,41792,273.85,3013, 16698,39.96,938.0,2024-08-01,385.0,2024-03-13
UNIVPHOTO,EQ,2024-10-04,394.35,396.0,402.25,383.1,395.9,387.3,393.58,3451,13.58,343, 1725,49.99,483.9,2024-09-27,310.2,2024-06-04
UNOMINDA,EQ,2024-10-04,1043.7,1045.0,1068.5,1033.1,1042.6,1041.1,1049.38,437313,4589.09,44781, 194689,44.52,1255.0,2024-09-02,548.6,2023-10-26
UPL,EQ,2024-10-04,605.45,608.9,612.95,596.6,600.65,599.3,604.04,1780533,10755.07,62849, 797350,44.78,634.9,2023-10-17,447.8,2024-03-14
URJA,EQ,2024-10-04,20.55,20.55,20.73,20.0,20.27,20.26,20.39,2593703,528.79,10800, 1175294,45.31,41.65,2024-02-05,8.8,2023-10-26
USHAMART,EQ,2024-10-04,356.25,354.25,360.2,346.0,348.9,348.85,352.62,530507,1870.68,18782, 206103,38.85,427.8,2024-07-05,252.8,2023-10-26
UTIAMC,EQ,2024-10-04,1233.8,1226.95,1234.8,1198.6,1219.4,1217.15,1216.3,195932,2383.13,28201, 98945,50.5,1341.0,2024-09-18,741.0,2023-10-26
UTIBANKETF,EQ,2024-10-04,53.22,53.57,53.63,52.7,52.88,52.82,53.11,62775,33.34,1375, 49986,79.63,55.96,2024-09-27,41.0,2024-04-15
UTINEXT50,EQ,2024-10-04,80.65,80.78,80.78,79.1,80.35,80.25,79.84,151995,121.35,2400, 98200,64.61,83.0,2024-09-26,45.0,2023-10-26
UTINIFTETF,EQ,2024-10-04,274.75,274.76,278.89,271.75,277.55,272.36,272.98,7566491,20655.26,1848, 7359362,97.26,285.31,2024-09-27,202.55,2023-11-07
UTISENSETF,EQ,2024-10-04,903.35,901.74,915.0,886.1,915.0,902.94,898.86,5480,49.26,344, 3986,72.74,938.9,2024-09-27,673.02,2023-11-06
UTISXN50,EQ,2024-10-04,92.67,93.96,95.86,91.0,92.45,92.72,92.72,15206,14.1,307, 9593,63.09,96.27,2024-09-25,46.88,2023-10-30
UTKARSHBNK,EQ,2024-10-04,46.06,45.9,46.2,45.11,45.98,45.73,45.79,1686109,772.12,11038, 892222,52.92,68.3,2024-02-08,44.81,2024-09-30
UTTAMSUGAR,EQ,2024-10-04,386.8,386.45,390.4,369.7,379.3,380.3,381.34,325676,1241.94,7854, 109258,33.55,535.8,2023-11-29,275.0,2024-06-04
UYFINCORP,EQ,2024-10-04,34.56,35.96,36.02,32.1,32.6,32.61,34.32,698711,239.83,7771, 368864,52.79,39.4,2024-10-03,33.58,2024-10-03
VADILALIND,EQ,2024-10-04,3918.05,3921.0,3967.65,3881.4,3899.95,3903.95,3931.65,5902,232.05,1316, 3797,64.33,5143.0,2024-05-16,2133.2,2023-12-26
VAIBHAVGBL,EQ,2024-10-04,301.1,301.4,303.8,294.7,300.0,298.7,299.42,422256,1264.32,17022, 180461,42.74,542.4,2024-01-30,262.65,2024-06-04
VAISHALI,EQ,2024-10-04,185.36,189.0,192.0,185.7,190.0,189.16,189.46,142677,270.32,2119, 88537,62.05,212.0,2024-09-13,124.9,2024-06-05
